gene_id	TCGA-BH-A1F8-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F8-11B-21R-A13Q-07
LAMA2|3908	405.9578	LAMA2|3908	2236.9421
LAMA3|3909	727.1412	LAMA3|3909	4198.5083
LAMA4|3910	1381.0764	LAMA4|3910	3403.9013
LAMA5|3911	688.9468	LAMA5|3911	3277.6822
LAMB1|3912	2050.3472	LAMB1|3912	5002.8686
lowly_expressed	lowly_expressed	LAMB2L|22973	44.7504
LAMB2|3913	1843.4606	LAMB2|3913	6547.3322
LAMB3|3914	185.4745	LAMB3|3914	4382.0998
LAMC1|3915	2344.9074	LAMC1|3915	9617.9002
LAMC2|3918	412.6157	LAMC2|3918	4221.4573
lowly_expressed	lowly_expressed	LAMC3|10319	44.7504
LAMP1|3916	4825.2315	LAMP1|3916	6855.4217
LAMP2|3920	11486.9792	LAMP2|3920	6195.066
LAMP3|27074	129.91899999999998	LAMP3|27074	59.0935
LANCL1|10314	4835.3588	LANCL1|10314	2549.0534
LANCL2|55915	417.8241	LANCL2|55915	690.1893
lowly_expressed	lowly_expressed	LANCL3|347404	8.6059
LAP3|51056	2467.5926	LAP3|51056	2967.8715
LAPTM4A|9741	16960.0694	LAPTM4A|9741	9532.4154
LAPTM4B|55353	5002.0255	LAPTM4B|55353	3002.2949
LAPTM5|7805	2023.7269	LAPTM5|7805	2825.0143
LARGE|9215	429.3981	LARGE|9215	560.5278
LARP1B|55132	349.8264	LARP1B|55132	349.3976
LARP1|23367	7222.5116	LARP1|23367	3461.8474
LARP4B|23185	2566.5509	LARP4B|23185	1281.1245
LARP4|113251	4024.5949	LARP4|113251	1078.6001
LARP6|55323	118.0556	LARP6|55323	379.2312
LARP7|51574	728.8773	LARP7|51574	1170.3959
LARS2|23395	419.5602	LARS2|23395	501.4343
LARS|51520	5341.1458	LARS|51520	3218.5886
LAS1L|81887	791.3773	LAS1L|81887	663.798
LASP1|3927	5832.7546	LASP1|3927	4420.5393
lowly_expressed	lowly_expressed	LASS1|10715	11.4917
LASS2|29956	11606.7708	LASS2|29956	3334.4808
lowly_expressed	lowly_expressed	LASS3|204219	7.4584
LASS4|79603	679.6875	LASS4|79603	619.0476
LASS5|91012	889.4676	LASS5|91012	809.5238
LASS6|253782	8928.1597	LASS6|253782	1022.0023
LAT2|7462	153.3565	LAT2|7462	160.6426
LATS1|9113	987.2685	LATS1|9113	664.9455
LATS2|26524	351.2731	LATS2|26524	1005.1635
LAT|27040	22.6939	LAT|27040	67.5502
LAX1|54900	38.4838	LAX1|54900	26.3913
LAYN|143903	90.5671	LAYN|143903	293.7464
LBH|81606	468.75	LBH|81606	1977.6248
lowly_expressed	lowly_expressed	LBP|3929	35.5709
LBR|3930	726.2731	LBR|3930	1139.9885
LBX2|85474	7.2338	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LBXCOR1|390598	7.4584
LCA5L|150082	234.9537	LCA5L|150082	80.3213
LCA5|167691	247.6852	LCA5|167691	416.5232
LCAT|3931	19.4444	LCAT|3931	91.8876
LCK|3932	25.7523	LCK|3932	71.1417
LCLAT1|253558	1271.412	LCLAT1|253558	390.7057
LCMT1|51451	723.9583	LCMT1|51451	562.249
LCMT2|9836	581.0185	LCMT2|9836	329.89099999999996
lowly_expressed	lowly_expressed	LCN10|414332	39.0591
LCN12|286256	19.9653	LCN12|286256	7.4584
lowly_expressed	lowly_expressed	LCN2|3934	253.012
lowly_expressed	lowly_expressed	LCN6|158062	7.4125
LCORL|254251	89.6123	LCORL|254251	81.7613
LCOR|84458	140.6916	LCOR|84458	92.7826
LCP1|3936	4948.206	LCP1|3936	2045.8979
LCP2|3937	186.6319	LCP2|3937	260.4705
lowly_expressed	lowly_expressed	LCT|3938	8.0321
LDB1|8861	623.8426	LDB1|8861	1126.2192
LDB2|9079	164.9306	lowly_expressed	lowly_expressed
LDB3|11155	15.0463	LDB3|11155	96.3855
LDHA|3939	24728.8773	LDHA|3939	9552.4957
LDHB|3945	594.0394	LDHB|3945	7816.9822
LDHC|3948	120.081	LDHC|3948	22.3752
LDHD|197257	43.1134	LDHD|197257	192.7711
LDLRAD1|388633	6.3657	lowly_expressed	lowly_expressed
LDLRAD2|401944	13.4491	LDLRAD2|401944	151.004
LDLRAD3|143458	1380.787	LDLRAD3|143458	775.6741
LDLRAP1|26119	545.4282	LDLRAP1|26119	653.471
LDLR|3949	1054.1088	LDLR|3949	2251.8646
LDOC1L|84247	911.4583	LDOC1L|84247	1146.8732
LDOC1|23641	1119.213	LDOC1|23641	720.5967
lowly_expressed	lowly_expressed	LEAP2|116842	5.1635
LEF1|51176	560.1852	LEF1|51176	53.3563
lowly_expressed	lowly_expressed	LEFTY1|10637	13.7694
lowly_expressed	lowly_expressed	LEFTY2|7044	28.1124
LEKR1|389170	28.3565	LEKR1|389170	16.0643
lowly_expressed	lowly_expressed	LEMD1|93273	5.7372
LEMD2|221496	521.7014	LEMD2|221496	526.6781
LEMD3|23592	800.9259	LEMD3|23592	884.1079
LENG1|79165	9.2593	LENG1|79165	102.6965
LENG8|114823	1117.1238	LENG8|114823	2098.6059
LENG9|94059	30.735	LENG9|94059	93.0178
LEO1|123169	1314.2361	LEO1|123169	482.5014
LEPRE1|64175	445.3125	LEPRE1|64175	682.1572
LEPREL1|55214	39.6412	LEPREL1|55214	534.7103
LEPREL2|10536	83.6227	LEPREL2|10536	438.8985
LEPROTL1|23484	1267.0718	LEPROTL1|23484	868.6173
LEPROT|54741	687.1557	LEPROT|54741	1478.7608
LEPR|3953	172.2193	LEPR|3953	2748.4337
lowly_expressed	lowly_expressed	LEP|3952	1454.389
LETM1|3954	832.4653	LETM1|3954	713.712
LETM2|137994	361.4005	LETM2|137994	20.0803
LETMD1|25875	1009.8380000000001	LETMD1|25875	1325.3012
LFNG|3955	73.7847	LFNG|3955	565.6913
lowly_expressed	lowly_expressed	LGALS12|85329	478.4854
LGALS1|3956	2797.4537	LGALS1|3956	7203.6718
lowly_expressed	lowly_expressed	LGALS2|3957	5.7372
LGALS3BP|3959	38071.4699	LGALS3BP|3959	7803.7866
LGALS3|3958	664.9306	LGALS3|3958	8028.1124
lowly_expressed	lowly_expressed	LGALS7B|653499	31.5548
lowly_expressed	lowly_expressed	LGALS7|3963	13.7694
LGALS8|3964	1986.9618	LGALS8|3964	891.5605
LGALS9C|654346	24.0162	LGALS9C|654346	6.8847
LGALS9|3965	1975.1157	LGALS9|3965	915.0889
LGI2|55203	63.3681	LGI2|55203	149.7418
LGI4|163175	10.9954	LGI4|163175	228.3419
LGMN|5641	1997.6852	LGMN|5641	2561.1015
LGR4|55366	4939.5255	LGR4|55366	2100.4016
LGR5|8549	22.8588	LGR5|8549	84.9111
LGR6|59352	9.5486	LGR6|59352	408.4911
LGTN|1939	676.2153	LGTN|1939	1452.0941
lowly_expressed	lowly_expressed	LHCGR|3973	9.7533
lowly_expressed	lowly_expressed	LHFPL1|340596	22.3752
LHFPL2|10184	2489.294	LHFPL2|10184	2566.2651
lowly_expressed	lowly_expressed	LHFPL4|375323	8.0321
LHFP|10186	275.7523	LHFP|10186	3926.5634
LHPP|64077	315.9722	LHPP|64077	510.6139
LHX1|3975	12.4421	lowly_expressed	lowly_expressed
LHX2|9355	18.5185	lowly_expressed	lowly_expressed
LHX6|26468	52.662	LHX6|26468	463.5686
LIAS|11019	99.537	LIAS|11019	227.7682
LIFR|3977	666.956	LIFR|3977	5405.0488
LIF|3976	28.9352	LIF|3976	251.8646
LIG1|3978	490.4514	LIG1|3978	431.44
LIG3|3980	1658.5648	LIG3|3980	470.4532
LIG4|3981	310.4745	LIG4|3981	378.0838
lowly_expressed	lowly_expressed	LILRA1|11024	12.0482
LILRA2|11027	16.0272	LILRA2|11027	16.0643
LILRA4|23547	11.5741	LILRA4|23547	7.4584
LILRA5|353514	6.9444	LILRA5|353514	9.7533
LILRA6|79168	18.8079	LILRA6|79168	47.7051
LILRB1|10859	48.0324	LILRB1|10859	82.0425
LILRB2|10288	47.4537	LILRB2|10288	61.3884
LILRB3|11025	9.838	LILRB3|11025	10.8147
LILRB4|11006	108.5069	LILRB4|11006	203.0981
LILRB5|10990	11.5741	LILRB5|10990	188.755
LIMA1|51474	2716.7245	LIMA1|51474	4432.5875
LIMCH1|22998	813.3681	LIMCH1|22998	3563.3964
LIMD1|8994	809.7396	LIMD1|8994	873.821
LIMD2|80774	46.5509	LIMD2|80774	139.9369
LIME1|54923	20.298	LIME1|54923	42.6563
LIMK1|3984	688.9468	LIMK1|3984	561.1015
LIMK2|3985	810.4745	LIMK2|3985	2423.4079
LIMS1|3987	502.8935	LIMS1|3987	494.5496
LIMS2|55679	123.2639	LIMS2|55679	1705.6799
LIMS3-LOC440895|100271835	5.787000000000001	LIMS3-LOC440895|100271835	21.4515
lowly_expressed	lowly_expressed	LIMS3|96626	47.3953
LIN37|55957	113.6863	LIN37|55957	96.1675
LIN52|91750	221.3542	LIN52|91750	176.7068
LIN54|132660	467.3032	LIN54|132660	397.5904
lowly_expressed	lowly_expressed	LIN7A|8825	40.7344
LIN7B|64130	9.2593	LIN7B|64130	24.0964
LIN7C|55327	1452.2569	LIN7C|55327	882.3867
LIN9|286826	291.3773	LIN9|286826	131.9564
LINGO1|84894	1763.5995	LINGO1|84894	49.3402
LINGO4|339398	13.0208	LINGO4|339398	13.1956
LINS1|55180	560.7639	LINS1|55180	337.9231
LIPA|3988	2496.5278	LIPA|3988	2576.0184
lowly_expressed	lowly_expressed	LIPC|3990	16.637999999999998
LIPE|3991	5.4977	LIPE|3991	2534.1365
LIPG|9388	15.625	LIPG|9388	180.1492
LIPH|200879	579.2824	LIPH|200879	177.8543
LIPT1|51601	125.5584	LIPT1|51601	155.7372
LIPT2|387787	31.9416	LIPT2|387787	14.9168
LITAF|9516	6305.8449	LITAF|9516	4755.0201
LIX1L|128077	203.9931	LIX1L|128077	931.7269
LLGL1|3996	464.4097	LLGL1|3996	917.9575
LLGL2|3993	942.9977	LLGL2|3993	543.8898
LLPH|84298	996.8953	LLPH|84298	603.5112
LMAN1|3998	5505.2083	LMAN1|3998	3839.9312
LMAN2L|81562	1245.9491	LMAN2L|81562	685.0258
LMAN2|10960	1791.6667	LMAN2|10960	1942.0539
LMBR1L|55716	424.4792	LMBR1L|55716	333.3333
LMBR1|64327	3046.2963	LMBR1|64327	961.5605
LMBRD1|55788	2250.0	LMBRD1|55788	1892.7137
LMBRD2|92255	473.0903	LMBRD2|92255	194.4923
LMCD1|29995	721.6435	LMCD1|29995	1034.9971
LMF1|64788	153.6458	LMF1|64788	278.8296
LMF2|91289	486.4005	LMF2|91289	1127.3666
LMLN|89782	706.8866	LMLN|89782	185.8864
LMNA|4000	1658.5648	LMNA|4000	8672.4039
LMNB1|4001	1137.7315	LMNB1|4001	390.13199999999995
LMNB2|84823	211.2269	LMNB2|84823	607.5731
LMO1|4004	52.3727	lowly_expressed	lowly_expressed
LMO2|4005	196.1806	LMO2|4005	816.9822
LMO3|55885	6.6551	LMO3|55885	253.5858
LMO4|8543	255.4977	LMO4|8543	1500.8606
LMO7|4008	410.8796	LMO7|4008	509.4664
LMOD1|25802	151.6204	LMOD1|25802	3036.7183
LMTK2|22853	400.463	LMTK2|22853	232.358
LMTK3|114783	85.6481	LMTK3|114783	89.5009
lowly_expressed	lowly_expressed	LMX1A|4009	11.4745
LMX1B|4010	188.3681	LMX1B|4010	762.4785
LNP1|348801	23.4549	LNP1|348801	86.3224
LNPEP|4012	637.0833	LNPEP|4012	305.2209
LNX1|84708	388.0208	LNX1|84708	509.4664
LNX2|222484	674.1898	LNX2|222484	576.5921
LOC100009676|100009676	72.6707	LOC100009676|100009676	75.6971
lowly_expressed	lowly_expressed	LOC100124692|100124692	126.2192
LOC100125556|100125556	158.5243	LOC100125556|100125556	52.1801
LOC100126784|100126784	195.5324	LOC100126784|100126784	75.5364
lowly_expressed	lowly_expressed	LOC100127888|100127888	14.1193
LOC100128191|100128191	70.081	LOC100128191|100128191	43.7522
lowly_expressed	lowly_expressed	LOC100128239|100128239	6.8847
LOC100128288|100128288	20.544	LOC100128288|100128288	71.7154
LOC100128292|100128292	5.787000000000001	LOC100128292|100128292	29.2599
LOC100128640|100128640	6.3657	LOC100128640|100128640	45.8979
LOC100128788|100128788	21.7014	LOC100128788|100128788	6.311
LOC100128822|100128822	75.2315	LOC100128822|100128822	92.9432
LOC100128842|100128842	9.2593	LOC100128842|100128842	8.6059
LOC100129034|100129034	1224.239	LOC100129034|100129034	1667.6477
LOC100129387|100129387	58.1337	LOC100129387|100129387	87.2519
LOC100129534|100129534	11.2847	LOC100129534|100129534	33.8497
LOC100129550|100129550	172.4537	LOC100129550|100129550	306.3683
LOC100129637|100129637	51.5046	LOC100129637|100129637	171.5433
LOC100129716|100129716	6.9444	LOC100129716|100129716	8.6059
lowly_expressed	lowly_expressed	LOC100130015|100130015	34.1021
LOC100130093|100130093	27.9774	LOC100130093|100130093	100.4934
lowly_expressed	lowly_expressed	LOC100130522|100130522	17.2117
LOC100130557|100130557	18.4144	LOC100130557|100130557	17.5158
LOC100130581|100130581	35.5903	LOC100130581|100130581	56.7986
lowly_expressed	lowly_expressed	LOC100130691|100130691	17.3723
LOC100130776|100130776	115.68	LOC100130776|100130776	264.825
LOC100130872|100130872	99.537	LOC100130872|100130872	35.5709
LOC100130932|100130932	90.8565	LOC100130932|100130932	37.8657
lowly_expressed	lowly_expressed	LOC100130987|100130987	13.7694
LOC100131193|100131193	9.2593	LOC100131193|100131193	16.637999999999998
LOC100131434|100131434	35.217	LOC100131434|100131434	33.3333
LOC100131691|100131691	7.6881	LOC100131691|100131691	11.7384
lowly_expressed	lowly_expressed	LOC100132111|100132111	5.5135
lowly_expressed	lowly_expressed	LOC100132215|100132215	15.525
LOC100132247|100132247	142.6505	LOC100132247|100132247	78.0264
LOC100132287|100132287	166.6667	LOC100132287|100132287	185.3127
LOC100132288|100132288	18.8079	LOC100132288|100132288	157.774
LOC100132707|100132707	133.2494	LOC100132707|100132707	136.4372
LOC100132724|100132724	9.2593	lowly_expressed	lowly_expressed
LOC100132832|100132832	6.7998	lowly_expressed	lowly_expressed
LOC100133161|100133161	22.5694	LOC100133161|100133161	23.4423
LOC100133331|100133331	59.2245	LOC100133331|100133331	110.1549
lowly_expressed	lowly_expressed	LOC100133545|100133545	5.7372
lowly_expressed	lowly_expressed	LOC100133612|100133612	6.311
lowly_expressed	lowly_expressed	LOC100133669|100133669	18.9329
LOC100133985|100133985	13.0208	lowly_expressed	lowly_expressed
LOC100133991|100133991	49.4792	LOC100133991|100133991	34.4234
LOC100134229|100134229	83.3333	LOC100134229|100134229	170.9696
LOC100134259|100134259	12.7315	LOC100134259|100134259	29.8336
LOC100134713|100134713	21.1256	LOC100134713|100134713	18.9501
LOC100144603|100144603	6.3657	lowly_expressed	lowly_expressed
LOC100144604|100144604	15.625	lowly_expressed	lowly_expressed
LOC100170939|100170939	304.6875	LOC100170939|100170939	140.1033
LOC100188947|100188947	8.3912	LOC100188947|100188947	24.0964
lowly_expressed	lowly_expressed	LOC100188949|100188949	5.1635
LOC100190938|100190938	16.7824	LOC100190938|100190938	111.3024
LOC100190939|100190939	100.4051	LOC100190939|100190939	330.4647
LOC100190986|100190986	206.5972	LOC100190986|100190986	103.8439
LOC100192378|100192378	6.3657	LOC100192378|100192378	19.5066
LOC100216545|100216545	18.5185	LOC100216545|100216545	47.0453
LOC100233209|100233209	9.838	LOC100233209|100233209	32.7022
lowly_expressed	lowly_expressed	LOC100240735|100240735	13.7694
lowly_expressed	lowly_expressed	LOC100268168|100268168	5.1635
LOC100270710|100270710	284.8032	LOC100270710|100270710	346.4314
LOC100270746|100270746	32.1181	LOC100270746|100270746	43.0293
LOC100270804|100270804	34.5631	LOC100270804|100270804	36.1446
LOC100271722|100271722	6.6551	LOC100271722|100271722	44.7504
LOC100271836|100271836	460.2431	LOC100271836|100271836	297.3092
LOC100272146|100272146	18.2292	LOC100272146|100272146	28.6862
lowly_expressed	lowly_expressed	LOC100272216|100272216	9.7533
LOC100272217|100272217	10.4167	LOC100272217|100272217	16.637999999999998
LOC100272228|100272228	27.4884	LOC100272228|100272228	20.654
LOC100286793|100286793	146.9907	LOC100286793|100286793	137.6936
LOC100286844|100286844	52.6968	LOC100286844|100286844	30.3385
lowly_expressed	lowly_expressed	LOC100287227|100287227	6.3167
LOC100288778|100288778	66.8953	LOC100288778|100288778	289.7705
LOC100289341|100289341	14.4676	LOC100289341|100289341	69.9943
LOC100302401|100302401	8.3912	LOC100302401|100302401	26.965
lowly_expressed	lowly_expressed	LOC100302640|100302640	22.3752
lowly_expressed	lowly_expressed	LOC100302650|100302650	10.9007
LOC100303728|100303728	33.8542	LOC100303728|100303728	24.0964
LOC113230|113230	46.5856	LOC113230|113230	55.6512
LOC115110|115110	28.5706	LOC115110|115110	66.9535
lowly_expressed	lowly_expressed	LOC121838|121838	25.2438
LOC134466|134466	14.1782	LOC134466|134466	132.5301
LOC143188|143188	12.4421	LOC143188|143188	26.965
lowly_expressed	lowly_expressed	LOC143666|143666	7.4584
LOC144438|144438	1159.4329	LOC144438|144438	717.1543
LOC144486|144486	9.5486	LOC144486|144486	6.8847
LOC144571|144571	13.0411	LOC144571|144571	46.0987
LOC145783|145783	27.5926	LOC145783|145783	37.8657
lowly_expressed	lowly_expressed	LOC145820|145820	38.4395
LOC145837|145837	72.33800000000001	LOC145837|145837	32.1285
LOC146880|146880	202.5666	LOC146880|146880	261.5605
LOC147727|147727	85.9375	LOC147727|147727	482.5014
LOC147804|147804	164.6412	LOC147804|147804	82.6162
LOC148189|148189	65.3935	LOC148189|148189	63.1096
LOC148413|148413	96.8084	LOC148413|148413	177.6822
lowly_expressed	lowly_expressed	LOC148696|148696	5.7372
LOC148709|148709	28.9352	LOC148709|148709	6.8847
LOC149134|149134	10.9954	LOC149134|149134	12.0482
LOC149837|149837	236.4005	LOC149837|149837	61.3884
LOC150381|150381	13.3102	LOC150381|150381	68.2444
LOC150776|150776	254.3403	LOC150776|150776	314.9742
LOC150786|150786	57.2917	LOC150786|150786	46.4716
LOC151009|151009	45.7176	LOC151009|151009	52.7826
LOC151162|151162	1405.9606	LOC151162|151162	1254.7332
LOC151534|151534	254.3403	LOC151534|151534	101.5491
LOC152217|152217	142.0718	LOC152217|152217	272.5186
lowly_expressed	lowly_expressed	LOC153328|153328	10.327
LOC153684|153684	14.7569	LOC153684|153684	16.637999999999998
LOC153910|153910	11.8634	lowly_expressed	lowly_expressed
LOC154761|154761	33.2234	LOC154761|154761	81.2163
lowly_expressed	lowly_expressed	LOC154822|154822	18.6919
LOC158376|158376	8.3912	LOC158376|158376	96.9593
LOC158572|158572	25.7523	LOC158572|158572	39.5869
lowly_expressed	lowly_expressed	LOC158696|158696	7.4584
LOC162632|162632	281.3368	LOC162632|162632	325.5192
LOC168474|168474	19.0972	lowly_expressed	lowly_expressed
LOC200030|200030	308.7384	LOC200030|200030	596.6724
LOC202181|202181	15.3356	LOC202181|202181	29.2599
LOC202781|202781	140.0463	LOC202781|202781	218.0149
LOC219347|219347	35.0897	LOC219347|219347	48.2387
LOC220594|220594	20.3356	LOC220594|220594	62.1228
LOC220729|220729	214.1204	LOC220729|220729	135.9725
LOC220930|220930	112.2685	LOC220930|220930	77.4527
LOC221442|221442	13.5995	LOC221442|221442	38.4509
LOC221710|221710	532.4074	LOC221710|221710	339.6443
LOC222699|222699	122.3958	LOC222699|222699	20.654
LOC253039|253039	398.1481	LOC253039|253039	722.3178
LOC253724|253724	29.2245	LOC253724|253724	6.8847
LOC254559|254559	170.1389	LOC254559|254559	94.0906
LOC255167|255167	9.2593	LOC255167|255167	7.4584
lowly_expressed	lowly_expressed	LOC257358|257358	5.7372
LOC25845|25845	203.8397	LOC25845|25845	317.4928
LOC282997|282997	146.9907	LOC282997|282997	45.3242
LOC283050|283050	15.0463	LOC283050|283050	51.0614
LOC283070|283070	545.1389	LOC283070|283070	235.8003
LOC283174|283174	50.3472	LOC283174|283174	205.9667
LOC283267|283267	247.1065	LOC283267|283267	300.0574
LOC283314|283314	36.4988	LOC283314|283314	59.9082
lowly_expressed	lowly_expressed	LOC283392|283392	130.8663
LOC283663|283663	8.1019	LOC283663|283663	19.5066
lowly_expressed	lowly_expressed	LOC283731|283731	12.0482
LOC283867|283867	10.706	lowly_expressed	lowly_expressed
LOC283922|283922	19.3866	LOC283922|283922	61.3884
LOC284023|284023	48.9005	LOC284023|284023	106.7126
LOC284232|284232	30.9606	LOC284232|284232	6.311
LOC284233|284233	83.6227	LOC284233|284233	12.0482
LOC284276|284276	5.787000000000001	LOC284276|284276	22.9489
LOC284440|284440	47.1644	LOC284440|284440	145.7258
LOC284441|284441	243.6343	LOC284441|284441	68.2731
lowly_expressed	lowly_expressed	LOC284578|284578	36.1446
LOC284749|284749	96.0648	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC284837|284837	34.9971
LOC284900|284900	80.9086	LOC284900|284900	119.3746
LOC285033|285033	42.1991	LOC285033|285033	39.8336
LOC285074|285074	191.8403	LOC285074|285074	243.8325
LOC285359|285359	65.3935	LOC285359|285359	62.5359
lowly_expressed	lowly_expressed	LOC285419|285419	9.7533
LOC285593|285593	32.6968	LOC285593|285593	10.9007
LOC285830|285830	18.6429	LOC285830|285830	69.0648
lowly_expressed	lowly_expressed	LOC286002|286002	48.1928
LOC286367|286367	6.3657	LOC286367|286367	129.0878
LOC286467|286467	18.2292	LOC286467|286467	22.9489
LOC338651|338651	39.3519	LOC338651|338651	8.9386
LOC338758|338758	18.2292	LOC338758|338758	83.1899
LOC338799|338799	117.1875	LOC338799|338799	219.7361
LOC339047|339047	416.3773	LOC339047|339047	1016.0643
LOC339290|339290	515.2922	LOC339290|339290	1083.1899
LOC339524|339524	13.3102	LOC339524|339524	415.9495
LOC339535|339535	48.0324	LOC339535|339535	9.7533
LOC341056|341056	7.5231	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC342346|342346	5.7372
LOC344595|344595	330.4398	LOC344595|344595	266.7814
LOC348926|348926	89.1204	LOC348926|348926	76.8789
LOC349114|349114	149.5949	LOC349114|349114	92.9432
LOC349196|349196	5.787000000000001	LOC349196|349196	9.7533
LOC374443|374443	333.912	LOC374443|374443	138.8411
LOC374491|374491	6.6551	lowly_expressed	lowly_expressed
LOC375190|375190	92.5926	LOC375190|375190	133.6776
LOC387646|387646	401.0417	LOC387646|387646	17.2117
LOC387647|387647	620.7494	LOC387647|387647	515.938
LOC388152|388152	137.7315	LOC388152|388152	130.2352
lowly_expressed	lowly_expressed	LOC388242|388242	19.5066
LOC388588|388588	16.2037	LOC388588|388588	18.3592
LOC388692|388692	190.3935	LOC388692|388692	266.2077
LOC388789|388789	1276.3310000000001	LOC388789|388789	573.7235
LOC388796|388796	154.2245	LOC388796|388796	274.8135
LOC388955|388955	309.6065	LOC388955|388955	174.9857
lowly_expressed	lowly_expressed	LOC389033|389033	26.3913
LOC389333|389333	11.2847	LOC389333|389333	25.8176
LOC389493|389493	13.0208	LOC389493|389493	40.1606
LOC389705|389705	6.6551	LOC389705|389705	8.0321
lowly_expressed	lowly_expressed	LOC390595|390595	10.9007
lowly_expressed	lowly_expressed	LOC391322|391322	8.0321
LOC399744|399744	172.1644	LOC399744|399744	154.3316
LOC399959|399959	143.5185	LOC399959|399959	807.2289
LOC400027|400027	182.8704	LOC400027|400027	342.5129
LOC400043|400043	190.3935	LOC400043|400043	335.6282
LOC400657|400657	108.7963	LOC400657|400657	226.047
LOC400696|400696	17.0718	lowly_expressed	lowly_expressed
LOC400752|400752	8.9699	LOC400752|400752	43.603
LOC400759|400759	11.8634	LOC400759|400759	40.7344
LOC400927|400927	6.6551	LOC400927|400927	16.0413
lowly_expressed	lowly_expressed	LOC400931|400931	41.3081
LOC401010|401010	18.5185	LOC401010|401010	19.5066
LOC401052|401052	42.2454	LOC401052|401052	116.4659
LOC401093|401093	22.1065	LOC401093|401093	201.6294
lowly_expressed	lowly_expressed	LOC401127|401127	10.9007
LOC401397|401397	2026.0417	LOC401397|401397	704.5324
LOC401431|401431	31.5394	LOC401431|401431	59.7074
lowly_expressed	lowly_expressed	LOC401463|401463	11.4745
LOC401588|401588	67.419	LOC401588|401588	72.8629
LOC402377|402377	8.9699	LOC402377|402377	6.8847
LOC407835|407835	15.625	LOC407835|407835	37.292
LOC440354|440354	72.934	LOC440354|440354	178.6862
LOC440356|440356	29.5139	lowly_expressed	lowly_expressed
LOC440905|440905	200.8102	LOC440905|440905	43.603
lowly_expressed	lowly_expressed	LOC440925|440925	6.311
LOC440944|440944	136.2847	LOC440944|440944	216.2937
LOC440957|440957	99.2477	LOC440957|440957	152.6104
LOC441046|441046	61.0532	LOC441046|441046	27.5387
LOC441089|441089	113.1366	LOC441089|441089	106.7126
LOC441204|441204	57.0023	LOC441204|441204	68.8468
lowly_expressed	lowly_expressed	LOC441208|441208	36.7183
LOC441294|441294	199.0741	LOC441294|441294	60.24100000000001
LOC441455|441455	9.838	LOC441455|441455	5.7372
LOC441666|441666	18.5185	LOC441666|441666	62.5359
LOC441869|441869	14.4676	LOC441869|441869	165.8061
LOC442421|442421	8.3912	LOC442421|442421	14.3431
LOC442454|442454	131.0764	LOC442454|442454	118.18700000000001
LOC493754|493754	603.8773	LOC493754|493754	597.8199
LOC541471|541471	455.7292	LOC541471|541471	193.9185
LOC550112|550112	225.4051	LOC550112|550112	248.99599999999998
LOC550643|550643	531.25	LOC550643|550643	394.148
LOC554202|554202	12.7315	LOC554202|554202	38.4395
lowly_expressed	lowly_expressed	LOC55908|55908	49.3402
lowly_expressed	lowly_expressed	LOC572558|572558	22.3752
LOC595101|595101	72.9167	LOC595101|595101	63.6833
lowly_expressed	lowly_expressed	LOC606724|606724	19.5066
LOC613037|613037	10.9954	LOC613037|613037	48.7665
lowly_expressed	lowly_expressed	LOC619207|619207	15.4905
LOC641298|641298	106.1921	LOC641298|641298	53.93
LOC641367|641367	7.8125	lowly_expressed	lowly_expressed
LOC642587|642587	32.6968	LOC642587|642587	867.4699
LOC642826|642826	94.0914	LOC642826|642826	144.6758
LOC642846|642846	65.9722	LOC642846|642846	72.8629
LOC642852|642852	146.412	LOC642852|642852	259.323
lowly_expressed	lowly_expressed	LOC643008|643008	15.4905
LOC643387|643387	52.662	LOC643387|643387	22.3752
lowly_expressed	lowly_expressed	LOC643719|643719	6.8847
lowly_expressed	lowly_expressed	LOC643763|643763	40.1606
LOC643837|643837	86.5162	LOC643837|643837	134.825
LOC644165|644165	6.3657	LOC644165|644165	5.7372
LOC644172|644172	17.3611	LOC644172|644172	27.5387
LOC644538|644538	38.1944	LOC644538|644538	263.9128
LOC644936|644936	38.4838	LOC644936|644936	14.9168
LOC645166|645166	67.9977	LOC645166|645166	153.7579
LOC645332|645332	51.794	LOC645332|645332	125.6454
LOC645431|645431	100.1389	LOC645431|645431	12.9834
LOC645676|645676	17.6562	LOC645676|645676	37.1429
